AirQualityStation,date,type,area,no2,n
STA-PT03072,2020-02-12,traffic,urban,60.5625,24
STA-PT03072,2020-02-13,traffic,urban,69.9375,24
STA-PT03072,2020-02-14,traffic,urban,59.6875,24
STA-PT03072,2020-02-15,traffic,urban,62.733333333333334,24
STA-PT03072,2020-02-16,traffic,urban,47.52916666666667,24
STA-PT03072,2020-02-17,traffic,urban,28.295833333333334,24
STA-PT03072,2020-02-18,traffic,urban,20.4125,24
STA-PT03072,2020-02-19,traffic,urban,48.7375,24
STA-PT03072,2020-02-20,traffic,urban,62.60416666666667,24
STA-PT03072,2020-02-21,traffic,urban,57.7125,24
STA-PT03072,2020-02-22,traffic,urban,63.47083333333333,24
STA-PT03072,2020-02-23,traffic,urban,60.604166666666664,24
STA-PT03072,2020-02-24,traffic,urban,66.95416666666667,24
STA-PT03072,2020-02-25,traffic,urban,18.170833333333334,24
STA-PT03072,2020-02-26,traffic,urban,28.370833333333334,24
STA-PT03072,2020-02-27,traffic,urban,46.325,24
STA-PT03072,2020-02-28,traffic,urban,60.166666666666664,24
STA-PT03072,2020-02-29,traffic,urban,36.80416666666667,24
STA-PT03072,2020-03-01,traffic,urban,22.758333333333333,24
STA-PT03072,2020-03-02,traffic,urban,27.895833333333332,24
STA-PT03072,2020-03-03,traffic,urban,43.0125,24
STA-PT03072,2020-03-04,traffic,urban,49.49166666666667,24
STA-PT03072,2020-03-05,traffic,urban,25.508333333333333,24
STA-PT03072,2020-03-06,traffic,urban,24.754166666666666,24
STA-PT03072,2020-03-07,traffic,urban,24.483333333333334,24
STA-PT03072,2020-03-08,traffic,urban,23.40416666666667,24
STA-PT03072,2020-03-09,traffic,urban,24.795833333333334,24
STA-PT03072,2020-03-10,traffic,urban,44.770833333333336,24
STA-PT03072,2020-03-11,traffic,urban,60.1875,24
STA-PT03072,2020-03-12,traffic,urban,25.870833333333334,24
STA-PT03072,2020-03-13,traffic,urban,17.2875,24
STA-PT03072,2020-03-14,traffic,urban,20.804166666666667,24
STA-PT03072,2020-03-15,traffic,urban,10.95,24
STA-PT03072,2020-03-16,traffic,urban,11.504166666666666,24
STA-PT03072,2020-03-17,traffic,urban,20.429166666666667,24
STA-PT03072,2020-03-18,traffic,urban,16.666666666666668,24
STA-PT03072,2020-03-19,traffic,urban,20.829166666666666,24
STA-PT03072,2020-03-20,traffic,urban,20.84166666666667,24
STA-PT03072,2020-03-21,traffic,urban,28.0125,24
STA-PT03072,2020-03-22,traffic,urban,17.3,24
STA-PT03072,2020-03-23,traffic,urban,12.8375,24
STA-PT03072,2020-03-24,traffic,urban,16.316666666666666,24
STA-PT03072,2020-03-25,traffic,urban,16.629166666666666,24
STA-PT03072,2020-03-26,traffic,urban,10.470833333333333,24
STA-PT03072,2020-03-27,traffic,urban,12.025,24
STA-PT03072,2020-03-28,traffic,urban,10.795833333333334,24
STA-PT03072,2020-03-29,traffic,urban,16.741666666666667,24
STA-PT03072,2020-03-30,traffic,urban,19.641666666666666,24
STA-PT03072,2020-03-31,traffic,urban,19.854166666666668,24
STA-PT03072,2020-04-01,traffic,urban,33.67916666666667,24
STA-PT03072,2020-04-02,traffic,urban,19.766666666666666,24
STA-PT03072,2020-04-03,traffic,urban,35.545833333333334,24
STA-PT03072,2020-04-04,traffic,urban,22.125,24
STA-PT03072,2020-04-05,traffic,urban,10.791304347826086,23
STA-PT03072,2020-04-06,traffic,urban,24.18,20
STA-PT03072,2020-04-07,traffic,urban,21.504761904761907,21
STA-PT03072,2020-04-08,traffic,urban,25.225,24
STA-PT03072,2020-04-09,traffic,urban,22.383333333333333,24
STA-PT03072,2020-04-10,traffic,urban,9.56842105263158,19
STA-PT03072,2020-04-13,traffic,urban,17.15,22
STA-PT03072,2020-04-14,traffic,urban,19.454545454545453,22
STA-PT03072,2020-04-15,traffic,urban,13.986363636363636,22
STA-PT03072,2020-04-16,traffic,urban,9.921739130434782,23
STA-PT03072,2020-04-17,traffic,urban,14.734782608695651,23
STA-PT03072,2020-04-18,traffic,urban,19.425,24
STA-PT03072,2020-04-19,traffic,urban,2.904166666666667,24
STA-PT03072,2020-04-20,traffic,urban,17.175,24
STA-PT03072,2020-04-21,traffic,urban,7.670833333333333,24
STA-PT03072,2020-04-22,traffic,urban,7.708333333333333,24
STA-PT03072,2020-04-23,traffic,urban,12.195833333333333,24
STA-PT03072,2020-04-24,traffic,urban,7.945833333333334,24
STA-PT03072,2020-04-25,traffic,urban,3.4291666666666667,24
STA-PT03072,2020-04-26,traffic,urban,10.3375,24
STA-PT03072,2020-04-27,traffic,urban,26.516666666666666,24
STA-PT03072,2020-04-28,traffic,urban,22.5625,24
STA-PT03072,2020-04-29,traffic,urban,16.8875,24
STA-PT03072,2020-04-30,traffic,urban,19.2375,24
STA-PT03072,2020-05-01,traffic,urban,8.278260869565218,23
STA-PT03072,2020-05-02,traffic,urban,11.216666666666667,24
STA-PT03072,2020-05-03,traffic,urban,11.35,24
STA-PT03072,2020-05-04,traffic,urban,11.120833333333334,24
STA-PT03072,2020-05-05,traffic,urban,16.7,24
STA-PT03072,2020-05-06,traffic,urban,17.916666666666668,24
STA-PT03072,2020-05-07,traffic,urban,12.409090909090908,22
STA-PT03072,2020-05-08,traffic,urban,16.256521739130434,23
STA-PT03072,2020-05-09,traffic,urban,17.608333333333334,24
STA-PT03072,2020-05-10,traffic,urban,11.491666666666667,24
STA-PT03072,2020-05-11,traffic,urban,16.7125,24
STA-PT03072,2020-05-12,traffic,urban,23.470833333333335,24
STA-PT03072,2020-05-13,traffic,urban,25.78333333333333,24
STA-PT03072,2020-05-26,traffic,urban,24.8375,24
STA-PT03072,2020-05-27,traffic,urban,19.443478260869565,23
STA-PT03072,2020-05-28,traffic,urban,24.2375,24
STA-PT03072,2020-05-29,traffic,urban,36.420833333333334,24
STA-PT03072,2020-05-30,traffic,urban,17.8625,24
STA-PT03072,2020-05-31,traffic,urban,13.720833333333333,24
STA-PT03072,2020-06-01,traffic,urban,27.354166666666668,24
STA-PT03072,2020-06-02,traffic,urban,28.120833333333334,24
STA-PT03072,2020-06-03,traffic,urban,28.891666666666666,24
STA-PT03072,2020-06-04,traffic,urban,16.2375,24
STA-PT03072,2020-06-05,traffic,urban,13.678260869565218,23
STA-PT03072,2020-06-06,traffic,urban,12.870833333333334,24
STA-PT03072,2020-06-07,traffic,urban,5.520833333333333,24
STA-PT03072,2020-06-08,traffic,urban,10.616666666666667,24
STA-PT03072,2020-06-09,traffic,urban,10.425,24
STA-PT03072,2020-06-10,traffic,urban,6.1875,24
STA-PT03072,2020-06-11,traffic,urban,8.35,24
STA-PT03072,2020-06-12,traffic,urban,24.916666666666668,24
STA-PT03072,2020-06-13,traffic,urban,23.65,24
STA-PT03072,2020-06-14,traffic,urban,16.1625,24
STA-PT03072,2020-06-15,traffic,urban,19.170833333333334,24
STA-PT03072,2020-06-16,traffic,urban,18.454166666666666,24
STA-PT03072,2020-06-17,traffic,urban,12.941666666666666,24
STA-PT03072,2020-06-18,traffic,urban,10.641666666666666,24
STA-PT03072,2020-06-19,traffic,urban,11.654166666666667,24
STA-PT03072,2020-06-20,traffic,urban,6.091666666666667,24
STA-PT03072,2020-06-21,traffic,urban,4.666666666666667,24
STA-PT03072,2020-06-22,traffic,urban,14.566666666666666,24
STA-PT03072,2020-06-23,traffic,urban,17.6625,24
STA-PT03072,2020-06-24,traffic,urban,12.179166666666667,24
STA-PT03072,2020-06-25,traffic,urban,10.633333333333333,24
STA-PT03072,2020-06-26,traffic,urban,12.325,24
STA-PT03072,2020-06-27,traffic,urban,6.254166666666666,24
STA-PT03072,2020-06-28,traffic,urban,4.254166666666666,24
STA-PT03072,2020-06-29,traffic,urban,9.870833333333334,24
STA-PT03072,2020-06-30,traffic,urban,12.95,24
STA-PT03072,2020-07-01,traffic,urban,8.2,24
STA-PT03072,2020-07-02,traffic,urban,10.208333333333334,24
STA-PT03072,2020-07-03,traffic,urban,11.070833333333333,24
STA-PT03072,2020-07-04,traffic,urban,9.529166666666667,24
STA-PT03072,2020-07-05,traffic,urban,16.445833333333333,24
STA-PT03072,2020-07-06,traffic,urban,27.866666666666667,24
STA-PT03072,2020-07-07,traffic,urban,42.2375,24
STA-PT03072,2020-07-08,traffic,urban,17.741666666666667,24
STA-PT03072,2020-07-09,traffic,urban,14.4875,24
STA-PT03072,2020-07-10,traffic,urban,13.854166666666666,24
STA-PT03072,2020-07-11,traffic,urban,20.1875,24
STA-PT03072,2020-07-12,traffic,urban,23.679166666666667,24
STA-PT03072,2020-07-13,traffic,urban,37.670833333333334,24
STA-PT03072,2020-07-14,traffic,urban,17.995833333333334,24
STA-PT03072,2020-07-15,traffic,urban,31.841666666666665,24
STA-PT03072,2020-07-16,traffic,urban,37.3375,24
STA-PT03072,2020-07-17,traffic,urban,60.325,24
STA-PT03072,2020-07-18,traffic,urban,43.979166666666664,24
STA-PT03072,2020-07-19,traffic,urban,14.9875,24
STA-PT03072,2020-07-20,traffic,urban,32.041666666666664,24
STA-PT03072,2020-07-21,traffic,urban,39.225,24
STA-PT03072,2020-07-22,traffic,urban,56.37083333333334,24
STA-PT03072,2020-07-23,traffic,urban,30.479166666666668,24
STA-PT03072,2020-07-24,traffic,urban,13.533333333333333,24
STA-PT03072,2020-07-25,traffic,urban,7.129166666666666,24
STA-PT03072,2020-07-26,traffic,urban,5.954166666666667,24
STA-PT03072,2020-07-27,traffic,urban,9.608333333333334,24
STA-PT03072,2020-07-28,traffic,urban,9.2625,24
STA-PT03072,2020-07-29,traffic,urban,29.625,24
STA-PT03072,2020-07-30,traffic,urban,40.791304347826085,23
STA-PT03075,2019-01-03,traffic,urban,53.104166666666664,24
STA-PT03075,2019-01-04,traffic,urban,65.45,24
STA-PT03075,2019-01-05,traffic,urban,83.225,24
STA-PT03075,2019-01-06,traffic,urban,97.37083333333334,24
STA-PT03075,2019-01-07,traffic,urban,103.80833333333334,24
STA-PT03075,2019-01-08,traffic,urban,114.85652173913044,23
STA-PT03075,2019-01-09,traffic,urban,105.15,24
STA-PT03075,2019-01-10,traffic,urban,64.57083333333333,24
STA-PT03075,2019-01-11,traffic,urban,59.083333333333336,24
STA-PT03075,2019-01-12,traffic,urban,63.141666666666666,24
STA-PT03075,2019-01-13,traffic,urban,70.5125,24
STA-PT03075,2019-01-14,traffic,urban,85.75416666666666,24
STA-PT03075,2019-01-15,traffic,urban,70.72916666666667,24
STA-PT03075,2019-01-16,traffic,urban,67.525,24
STA-PT03075,2019-01-17,traffic,urban,70.575,24
STA-PT03075,2019-01-18,traffic,urban,59.791666666666664,24
STA-PT03075,2019-01-19,traffic,urban,37.020833333333336,24
STA-PT03075,2019-01-20,traffic,urban,40.479166666666664,24
STA-PT03075,2019-01-21,traffic,urban,56,24
STA-PT03075,2019-01-22,traffic,urban,61.275,24
STA-PT03075,2019-01-23,traffic,urban,50.46666666666667,24
STA-PT03075,2019-01-24,traffic,urban,49.61666666666667,24
STA-PT03075,2019-01-25,traffic,urban,76.17916666666667,24
STA-PT03075,2019-01-26,traffic,urban,75.05416666666666,24
STA-PT03075,2019-01-27,traffic,urban,47.625,24
STA-PT03075,2019-01-28,traffic,urban,52.38333333333333,24
STA-PT03075,2019-01-29,traffic,urban,44.77916666666667,24
STA-PT03075,2019-01-30,traffic,urban,40.46666666666667,24
STA-PT03075,2019-01-31,traffic,urban,18.929166666666667,24
STA-PT03075,2019-02-01,traffic,urban,28.0375,24
STA-PT03075,2019-02-02,traffic,urban,58.69166666666667,24
STA-PT03075,2019-02-03,traffic,urban,77.8625,24
STA-PT03075,2019-02-04,traffic,urban,82.88333333333334,24
STA-PT03075,2019-02-05,traffic,urban,93.61666666666666,24
STA-PT03075,2019-02-06,traffic,urban,94.10416666666667,24
STA-PT03075,2019-02-07,traffic,urban,82.52083333333333,24
STA-PT03075,2019-02-08,traffic,urban,73.92916666666666,24
STA-PT03075,2019-02-09,traffic,urban,51.69166666666666,24
STA-PT03075,2019-02-10,traffic,urban,20.641666666666666,24
STA-PT03075,2019-02-11,traffic,urban,76.42916666666666,24
STA-PT03075,2019-02-12,traffic,urban,75.75833333333334,24
STA-PT03075,2019-02-13,traffic,urban,81.45652173913044,23
STA-PT03075,2019-02-14,traffic,urban,69.28333333333333,24
STA-PT03075,2019-02-15,traffic,urban,62.854166666666664,24
STA-PT03075,2019-02-16,traffic,urban,51.704166666666666,24
STA-PT03075,2019-02-17,traffic,urban,57.541666666666664,24
STA-PT03075,2019-02-18,traffic,urban,55.89565217391304,23
STA-PT03075,2019-02-19,traffic,urban,64.1125,24
STA-PT03075,2019-02-20,traffic,urban,73.99583333333334,24
STA-PT03075,2019-02-21,traffic,urban,73.72916666666667,24
STA-PT03075,2019-02-22,traffic,urban,64.3125,24
STA-PT03075,2019-02-23,traffic,urban,81.35,24
STA-PT03075,2019-02-24,traffic,urban,94.07916666666667,24
STA-PT03075,2019-02-25,traffic,urban,86,24
STA-PT03075,2019-02-26,traffic,urban,65.6625,24
STA-PT03075,2019-02-27,traffic,urban,59.4625,24
STA-PT03075,2019-02-28,traffic,urban,75.1125,24
STA-PT03075,2019-03-01,traffic,urban,61.9875,24
STA-PT03075,2019-03-02,traffic,urban,47.4,24
STA-PT03075,2019-03-03,traffic,urban,37.75416666666667,24
STA-PT03075,2019-03-04,traffic,urban,23.633333333333333,24
STA-PT03075,2019-03-05,traffic,urban,14.708333333333334,24
STA-PT03075,2019-03-06,traffic,urban,27.254166666666666,24
STA-PT03075,2019-03-07,traffic,urban,55.7375,24
STA-PT03075,2019-03-08,traffic,urban,62.333333333333336,24
STA-PT03075,2019-03-09,traffic,urban,66.15416666666667,24
STA-PT03075,2019-03-10,traffic,urban,41.475,24
STA-PT03075,2019-03-11,traffic,urban,60.92916666666667,24
STA-PT03075,2019-03-12,traffic,urban,67.9,24
STA-PT03075,2019-03-13,traffic,urban,46.82083333333333,24
STA-PT03075,2019-03-14,traffic,urban,69.34166666666667,24
STA-PT03075,2019-03-15,traffic,urban,103.30416666666667,24
STA-PT03075,2019-03-16,traffic,urban,84.95833333333333,24
STA-PT03075,2019-03-17,traffic,urban,47.729166666666664,24
STA-PT03075,2019-03-18,traffic,urban,56.170833333333334,24
STA-PT03075,2019-03-19,traffic,urban,81.3125,24
STA-PT03075,2019-03-20,traffic,urban,56.9875,24
STA-PT03075,2019-03-21,traffic,urban,66.4125,24
STA-PT03075,2019-03-22,traffic,urban,84.95416666666667,24
STA-PT03075,2019-03-23,traffic,urban,47.916666666666664,24
STA-PT03075,2019-03-24,traffic,urban,40.9625,24
STA-PT03075,2019-03-25,traffic,urban,75.02083333333333,24
STA-PT03075,2019-03-26,traffic,urban,52.59583333333333,24
STA-PT03075,2019-03-27,traffic,urban,68.20416666666667,24
STA-PT03075,2019-03-28,traffic,urban,82.35,24
STA-PT03075,2019-03-29,traffic,urban,88.52083333333333,24
STA-PT03075,2019-03-30,traffic,urban,84.42916666666666,24
STA-PT03075,2019-03-31,traffic,urban,65.45833333333333,24
STA-PT03075,2019-04-01,traffic,urban,57.49090909090909,22
STA-PT03075,2019-04-02,traffic,urban,66.0875,24
STA-PT03075,2019-04-03,traffic,urban,59.4375,24
STA-PT03075,2019-04-04,traffic,urban,48.3125,24
STA-PT03075,2019-04-05,traffic,urban,37.0625,24
STA-PT03075,2019-04-06,traffic,urban,29.633333333333333,24
STA-PT03075,2019-04-07,traffic,urban,17.616666666666667,24
STA-PT03075,2019-04-08,traffic,urban,35.44583333333333,24
STA-PT03075,2019-04-09,traffic,urban,32.69166666666667,24
STA-PT03075,2019-04-10,traffic,urban,59.32083333333333,24
STA-PT03075,2019-04-11,traffic,urban,78.15416666666667,24
STA-PT03075,2019-04-12,traffic,urban,68.95416666666667,24
STA-PT03075,2019-04-13,traffic,urban,36.391666666666666,24
STA-PT03075,2019-04-14,traffic,urban,16.3,24
STA-PT03075,2019-04-15,traffic,urban,34.795833333333334,24
STA-PT03075,2019-04-16,traffic,urban,54.42916666666667,24
STA-PT03075,2019-04-17,traffic,urban,21.0125,24
STA-PT03075,2019-04-18,traffic,urban,35.7875,24
STA-PT03075,2019-04-19,traffic,urban,78.27916666666667,24
STA-PT03075,2019-04-20,traffic,urban,58.15,24
STA-PT03075,2019-04-21,traffic,urban,54.85,24
STA-PT03075,2019-04-22,traffic,urban,33.80416666666667,24
STA-PT03075,2019-04-23,traffic,urban,26.983333333333334,24
STA-PT03075,2019-04-24,traffic,urban,15.879166666666666,24
STA-PT03075,2019-04-25,traffic,urban,18.004166666666666,24
STA-PT03075,2019-04-26,traffic,urban,64.95833333333333,24
STA-PT03075,2019-04-27,traffic,urban,62.65833333333333,24
STA-PT03075,2019-04-28,traffic,urban,71.07083333333333,24
STA-PT03075,2019-04-29,traffic,urban,79.4625,24
STA-PT03075,2019-04-30,traffic,urban,67.45,24
STA-PT03075,2019-05-01,traffic,urban,51.170833333333334,24
STA-PT03075,2019-05-02,traffic,urban,89.84166666666667,24
STA-PT03075,2019-05-03,traffic,urban,87.75833333333334,24
STA-PT03075,2019-05-04,traffic,urban,75.55,24
STA-PT03075,2019-05-05,traffic,urban,56.704166666666666,24
STA-PT03075,2019-05-06,traffic,urban,23.670833333333334,24
STA-PT03075,2019-05-07,traffic,urban,18.84583333333333,24
STA-PT03075,2019-05-08,traffic,urban,30.525000000000002,24
STA-PT03075,2019-05-09,traffic,urban,21.566666666666666,24
STA-PT03075,2019-05-10,traffic,urban,33.37916666666667,24
STA-PT03075,2019-05-11,traffic,urban,75.77083333333333,24
STA-PT03075,2019-05-12,traffic,urban,58.108333333333334,24
STA-PT03075,2019-05-13,traffic,urban,94.30833333333334,24
STA-PT03075,2019-05-14,traffic,urban,70.85454545454546,22
STA-PT03075,2019-05-15,traffic,urban,109.125,24
STA-PT03075,2019-05-16,traffic,urban,59.90416666666667,24
STA-PT03075,2019-05-17,traffic,urban,64.95,24
STA-PT03075,2019-05-18,traffic,urban,40.108333333333334,24
STA-PT03075,2019-05-19,traffic,urban,34.479166666666664,24
STA-PT03075,2019-05-20,traffic,urban,43.920833333333334,24
STA-PT03075,2019-05-21,traffic,urban,36.2375,24
STA-PT03075,2019-05-22,traffic,urban,59.8625,24
STA-PT03075,2019-05-23,traffic,urban,56.083333333333336,24
STA-PT03075,2019-05-24,traffic,urban,60.44166666666667,24
STA-PT03075,2019-05-25,traffic,urban,61.62916666666667,24
STA-PT03075,2019-05-26,traffic,urban,64.86666666666666,24
STA-PT03075,2019-05-27,traffic,urban,42.604166666666664,24
STA-PT03075,2019-05-28,traffic,urban,73.1125,24
STA-PT03075,2019-05-29,traffic,urban,82.16666666666667,24
STA-PT03075,2019-05-30,traffic,urban,89.20416666666667,24
STA-PT03075,2019-05-31,traffic,urban,106.00833333333334,24
STA-PT03075,2019-06-01,traffic,urban,66.43333333333334,24
STA-PT03075,2019-06-02,traffic,urban,79.73333333333333,24
STA-PT03075,2019-06-03,traffic,urban,34.895833333333336,24
STA-PT03075,2019-06-04,traffic,urban,32.82272727272727,22
STA-PT03075,2019-06-05,traffic,urban,39.34583333333333,24
STA-PT03075,2019-06-06,traffic,urban,30.45,24
STA-PT03075,2019-06-07,traffic,urban,71.40833333333333,24
STA-PT03075,2019-06-08,traffic,urban,60.57083333333333,24
STA-PT03075,2019-06-09,traffic,urban,37.50833333333333,24
STA-PT03075,2019-06-10,traffic,urban,48.18333333333333,24
STA-PT03075,2019-06-11,traffic,urban,60.516666666666666,24
STA-PT03075,2019-06-12,traffic,urban,43.733333333333334,24
STA-PT03075,2019-06-13,traffic,urban,47.699999999999996,23
STA-PT03075,2019-06-14,traffic,urban,32.979166666666664,24
STA-PT03075,2019-06-15,traffic,urban,54.7125,24
STA-PT03075,2019-06-16,traffic,urban,52.18333333333334,24
STA-PT03075,2019-06-17,traffic,urban,33.22083333333333,24
STA-PT03075,2019-06-18,traffic,urban,16.3,24
STA-PT03075,2019-06-19,traffic,urban,22.854166666666668,24
STA-PT03075,2019-06-20,traffic,urban,44.65416666666667,24
STA-PT03075,2019-06-21,traffic,urban,61.40416666666667,24
STA-PT03075,2019-06-22,traffic,urban,35.05833333333333,24
STA-PT03075,2019-06-23,traffic,urban,19.2375,24
STA-PT03075,2019-06-24,traffic,urban,56.9625,24
STA-PT03075,2019-06-25,traffic,urban,58.57083333333333,24
STA-PT03075,2019-06-26,traffic,urban,46.59166666666667,24
STA-PT03075,2019-06-27,traffic,urban,39.391666666666666,24
STA-PT03075,2019-06-28,traffic,urban,64.67083333333333,24
STA-PT03075,2019-06-29,traffic,urban,57.56666666666667,24
STA-PT03075,2019-06-30,traffic,urban,24.083333333333332,24
STA-PT03075,2019-07-01,traffic,urban,47.641666666666666,24
STA-PT03075,2019-07-02,traffic,urban,49.96666666666667,24
STA-PT03075,2019-07-03,traffic,urban,29.962500000000002,24
STA-PT03075,2019-07-04,traffic,urban,15.388235294117647,17
STA-PT03075,2019-07-06,traffic,urban,17.670833333333334,24
STA-PT03075,2019-07-07,traffic,urban,25.75,24
STA-PT03075,2019-07-08,traffic,urban,31.466666666666665,24
STA-PT03075,2019-07-09,traffic,urban,60.00833333333333,24
STA-PT03075,2019-07-10,traffic,urban,77.3625,24
STA-PT03075,2019-07-11,traffic,urban,107.37083333333334,24
STA-PT03075,2019-07-12,traffic,urban,50.2125,24
STA-PT03075,2019-07-13,traffic,urban,12.104166666666666,24
STA-PT03075,2019-07-14,traffic,urban,23.404166666666665,24
STA-PT03075,2019-07-15,traffic,urban,54.440909090909095,22
STA-PT03075,2019-07-16,traffic,urban,55.3375,24
STA-PT03075,2019-07-17,traffic,urban,54.829166666666666,24
STA-PT03075,2019-07-18,traffic,urban,63.40416666666667,24
STA-PT03075,2019-07-19,traffic,urban,57.3375,24
STA-PT03075,2019-07-20,traffic,urban,34.516666666666666,24
STA-PT03075,2019-07-21,traffic,urban,43.38333333333333,24
STA-PT03075,2019-07-22,traffic,urban,50.61666666666667,24
STA-PT03075,2019-07-23,traffic,urban,61.041666666666664,24
STA-PT03075,2019-07-24,traffic,urban,39.35,24
STA-PT03075,2019-07-25,traffic,urban,26.125,24
